FundingOrgName,ProjectCategory,StartDate,EndDate,AwardPounds,Region,Status
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,150000,South East,Closed
Innovate UK,BIS-Funded Programmes,2020,2022,149978,South East,Active
Innovate UK,BIS-Funded Programmes,2020,2022,149875,South East,Active
Innovate UK,BIS-Funded Programmes,2010,2013,149839,South East,Closed
Innovate UK,BIS-Funded Programmes,2020,2022,149826,South East,Active
Innovate UK,BIS-Funded Programmes,2020,2022,149609,South East,Active
Innovate UK,BIS-Funded Programmes,2010,2013,149600,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,148250,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,145805,South East,Closed
Innovate UK,BIS-Funded Programmes,2021,2022,145761,South East,Active
Innovate UK,BIS-Funded Programmes,2010,2013,143685,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,143370,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,141420,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,137976,South East,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,137307,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,136150,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,133697,South East,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,133413,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,131530,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,129952,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,125782,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2011,123210,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,120768,South East,Closed
Innovate UK,BIS-Funded Programmes,2016,2016,119788,South East,Closed
Innovate UK,BIS-Funded Programmes,2020,2022,118899,South East,Active
Innovate UK,BIS-Funded Programmes,2014,2015,92757,South East,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,85585,South East,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,78836,South East,Closed
Innovate UK,BIS-Funded Programmes,2016,2018,75979,South East,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,70674,South East,Closed
Innovate UK,BIS-Funded Programmes,2016,2017,57158,South East,Closed
Innovate UK,BIS-Funded Programmes,2017,2021,15471535,South West,Active
Innovate UK,BIS-Funded Programmes,2018,2023,14017560,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2019,13450000,South West,Closed
Innovate UK,BIS-Funded Programmes,2020,2024,13225723,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2021,13105874,South West,Active
Innovate UK,BIS-Funded Programmes,2020,2022,11878021,South West,Active
Innovate UK,BIS-Funded Programmes,2018,2023,11416080,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2021,11036440,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2023,10703120,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2021,10646667,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2022,9967406,South West,Active
Innovate UK,BIS-Funded Programmes,2014,2019,9902869,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2021,9719242,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2021,9710666,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2021,9678857,South West,Active
Innovate UK,BIS-Funded Programmes,2012,2014,9618503,South West,Closed
Innovate UK,BIS-Funded Programmes,2016,2020,9604636,South West,Closed
Innovate UK,BIS-Funded Programmes,2020,2023,9266049,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2020,9239401,South West,Closed
Innovate UK,BIS-Funded Programmes,2016,2021,8787807,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,8787504,South West,Closed
Innovate UK,BIS-Funded Programmes,2018,2022,8778159,South West,Active
Innovate UK,BIS-Funded Programmes,2014,2017,8654357,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2018,8459445,South West,Closed
Innovate UK,BIS-Funded Programmes,2018,2021,8378122,South West,Active
Innovate UK,BIS-Funded Programmes,2014,2017,8292387,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,7945000,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2022,7506794,South West,Active
Innovate UK,BIS-Funded Programmes,2010,2013,7409833,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2018,7268504,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,7163126,South West,Closed
Innovate UK,BIS-Funded Programmes,2013,2015,6431159,South West,Closed
Innovate UK,BIS-Funded Programmes,2018,2021,6194569,South West,Active
Innovate UK,BIS-Funded Programmes,2020,2023,6100219,South West,Active
Innovate UK,BIS-Funded Programmes,2013,2016,5907731,South West,Closed
Innovate UK,BIS-Funded Programmes,2011,2014,5890107,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2014,5875000,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2014,5716213,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2019,5605757,South West,Closed
Innovate UK,BIS-Funded Programmes,2021,2023,5265619,South West,Active
Innovate UK,BIS-Funded Programmes,2009,2014,4889388,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,4460361,South West,Closed
Innovate UK,BIS-Funded Programmes,2013,2015,4194543,South West,Closed
Innovate UK,BIS-Funded Programmes,2012,2014,4187750,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2014,4128867,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,3830421,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,3781286,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2021,3726632,South West,Active
Innovate UK,BIS-Funded Programmes,2014,2017,3596199,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2014,3300000,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,3127471,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2017,2946940,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2015,2498858,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2019,2494848,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2014,2361788,South West,Closed
Innovate UK,BIS-Funded Programmes,2011,2014,2324828,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2019,2172227,South West,Closed
Innovate UK,BIS-Funded Programmes,2013,2015,2125186,South West,Closed
Innovate UK,BIS-Funded Programmes,2012,2016,1943256,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2018,1766429,South West,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,1708443,South West,Closed
Innovate UK,BIS-Funded Programmes,2009,2009,1631897,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2019,1596706,South West,Closed
Innovate UK,BIS-Funded Programmes,2012,2014,1275000,South West,Closed
Innovate UK,BIS-Funded Programmes,2009,2010,1231980,South West,Closed
Innovate UK,BIS-Funded Programmes,2013,2017,1215410,South West,Closed
Innovate UK,BIS-Funded Programmes,2020,2022,1147829,South West,Active
Innovate UK,BIS-Funded Programmes,2016,2019,1018483,South West,Closed
Innovate UK,BIS-Funded Programmes,2011,2012,800000,South West,Closed
Innovate UK,BIS-Funded Programmes,2018,2022,773448,South West,Active
Innovate UK,BIS-Funded Programmes,2021,2022,631868,South West,Active
Innovate UK,BIS-Funded Programmes,2012,2015,621785,South West,Closed
Innovate UK,BIS-Funded Programmes,2021,2022,555045,South West,Active
Innovate UK,BIS-Funded Programmes,2019,2021,384839,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2019,323090,South West,Closed
Innovate UK,BIS-Funded Programmes,2017,2019,318747,South West,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,316661,South West,Active
Innovate UK,BIS-Funded Programmes,2020,2023,310570,South West,Active
Innovate UK,BIS-Funded Programmes,2019,2021,276476,South West,Active
Innovate UK,BIS-Funded Programmes,2017,2019,269598,South West,Closed
Innovate UK,BIS-Funded Programmes,2021,2022,236835,South West,Active
Innovate UK,BIS-Funded Programmes,2020,2022,231530,South West,Active
Innovate UK,BIS-Funded Programmes,2016,2019,223462,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2016,211299,South West,Closed
Innovate UK,BIS-Funded Programmes,2014,2018,209422,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,South West,Closed
Innovate UK,BIS-Funded Programmes,2020,2022,150000,South West,Active
Innovate UK,BIS-Funded Programmes,2020,2021,149996,South West,Active
Innovate UK,BIS-Funded Programmes,2010,2013,148506,South West,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,140361,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2015,127929,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2017,61625,South West,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,47156,South West,Closed
Innovate UK,BIS-Funded Programmes,2018,2023,7479541,Northern Ireland,Active
Innovate UK,BIS-Funded Programmes,2018,2023,6550314,Northern Ireland,Active
Innovate UK,BIS-Funded Programmes,2016,2018,4992305,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2014,2018,3796000,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2016,2018,1842693,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,264816,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,212635,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2010,2013,150000,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,149475,Northern Ireland,Closed
Innovate UK,BIS-Funded Programmes,2018,2022,10854050,Scotland,Active
Innovate UK,BIS-Funded Programmes,2017,2022,6594642,Scotland,Active
Innovate UK,BIS-Funded Programmes,2014,2019,1017428,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2019,892155,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2019,718975,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2020,688294,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2021,2022,549719,Scotland,Active
Innovate UK,BIS-Funded Programmes,2014,2018,534806,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2017,2020,532364,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2018,438892,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,397798,Scotland,Active
Innovate UK,BIS-Funded Programmes,2015,2018,350623,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2014,2015,266174,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2022,257757,Scotland,Active
Innovate UK,BIS-Funded Programmes,2016,2017,254607,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2018,244826,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2018,237109,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2018,2019,210564,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,201434,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2017,201264,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2020,200026,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2017,192798,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2018,171344,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2015,2017,156594,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,145681,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,145486,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2010,2011,131117,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,125087,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,95015,Scotland,Active
Innovate UK,BIS-Funded Programmes,2018,2019,89736,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2018,57274,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2016,2019,16744,Scotland,Closed
Innovate UK,BIS-Funded Programmes,2019,2022,945215,Wales,Active
Innovate UK,BIS-Funded Programmes,2015,2018,470574,Wales,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,407774,Wales,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,355216,Wales,Active
Innovate UK,BIS-Funded Programmes,2019,2022,331655,Wales,Active
Innovate UK,BIS-Funded Programmes,2015,2016,279707,Wales,Closed
Innovate UK,BIS-Funded Programmes,2016,2017,244302,Wales,Closed
Innovate UK,BIS-Funded Programmes,2015,2016,185948,Wales,Closed
Innovate UK,BIS-Funded Programmes,2019,2021,155073,Wales,Active
Innovate UK,BIS-Funded Programmes,2010,2013,149646,Wales,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,142350,Wales,Closed
Innovate UK,BIS-Funded Programmes,2010,2010,128912,Wales,Closed
Innovate UK,Centres,2021,2024,49798800,North East,Active
Innovate UK,Centres,2012,2016,38000000,North East,Closed
Innovate UK,Centres,2014,2017,1652000,North East,Closed
Innovate UK,Centres,2011,2011,912844,North East,Closed
Innovate UK,Centres,2020,2021,740262,North East,Closed
Innovate UK,Centres,2017,2018,160000,North East,Closed
Innovate UK,Centres,2019,2019,120165,North East,Closed
Innovate UK,Centres,2014,2019,5000000,North West,Closed
Innovate UK,Centres,2021,2022,1759515,North West,Active
Innovate UK,Centres,2021,2022,463347,North West,Active
Innovate UK,Centres,2017,2017,47500,North West,Closed
Innovate UK,Centres,2017,2018,3400000,Yorkshire and The Humber,Closed
Innovate UK,Centres,2016,2017,2420000,Yorkshire and The Humber,Closed
Innovate UK,Centres,2016,2017,1500000,Yorkshire and The Humber,Closed
Innovate UK,Centres,2014,2015,15037850,East Midlands,Closed
Innovate UK,Centres,2018,2023,642853000,West Midlands,Active
Innovate UK,Centres,2016,2019,269587420,West Midlands,Closed
Innovate UK,Centres,2011,2016,176250001,West Midlands,Closed
Innovate UK,Centres,2017,2021,114500000,West Midlands,Active
Innovate UK,Centres,2014,2021,28000000,West Midlands,Active
Innovate UK,Centres,2013,2026,18190000,West Midlands,Active
Innovate UK,Centres,2014,2019,14000000,West Midlands,Closed
Innovate UK,Centres,2013,2014,11200000,West Midlands,Closed
Innovate UK,Centres,2013,2017,9000000,West Midlands,Closed
Innovate UK,Centres,2013,2017,8255000,West Midlands,Closed
Innovate UK,Centres,2014,2016,7160000,West Midlands,Closed
Innovate UK,Centres,2013,2013,7051000,West Midlands,Closed
Innovate UK,Centres,2013,2014,6600002,West Midlands,Closed
Innovate UK,Centres,2010,2017,5000000,West Midlands,Closed
Innovate UK,Centres,2017,2019,4553000,West Midlands,Closed
Innovate UK,Centres,2013,2014,4188000,West Midlands,Closed
Innovate UK,Centres,2013,2015,3300000,West Midlands,Closed
Innovate UK,Centres,2016,2017,1872500,West Midlands,Closed
Innovate UK,Centres,2016,2018,1420000,West Midlands,Closed
Innovate UK,Centres,2015,2016,1400000,West Midlands,Closed
Innovate UK,Centres,2021,2022,1285312,West Midlands,Active
Innovate UK,Centres,2013,2014,1080000,West Midlands,Closed
Innovate UK,Centres,2017,2018,910000,West Midlands,Closed
Innovate UK,Centres,2017,2019,589000,West Midlands,Closed
Innovate UK,Centres,2017,2018,485000,West Midlands,Closed
Innovate UK,Centres,2017,2018,475900,West Midlands,Closed
Innovate UK,Centres,2017,2018,450000,West Midlands,Closed
Innovate UK,Centres,2017,2018,395000,West Midlands,Closed
Innovate UK,Centres,2017,2018,383018,West Midlands,Closed
Innovate UK,Centres,2017,2018,361000,West Midlands,Closed
Innovate UK,Centres,2017,2018,359924,West Midlands,Closed
Innovate UK,Centres,2017,2018,350000,West Midlands,Closed
Innovate UK,Centres,2017,2018,334270,West Midlands,Closed
Innovate UK,Centres,2017,2018,275000,West Midlands,Closed
Innovate UK,Centres,2017,2018,238000,West Midlands,Closed
Innovate UK,Centres,2017,2018,205000,West Midlands,Closed
Innovate UK,Centres,2017,2018,200000,West Midlands,Closed
Innovate UK,Centres,2017,2018,200000,West Midlands,Closed
Innovate UK,Centres,2017,2018,125000,West Midlands,Closed
Innovate UK,Centres,2017,2018,123000,West Midlands,Closed
Innovate UK,Centres,2018,2018,30000,West Midlands,Closed
Innovate UK,Centres,2021,2022,2362515,East of England,Active
Innovate UK,Centres,2016,2017,1100000,East of England,Closed
Innovate UK,Centres,2018,2018,369000,East of England,Closed
Innovate UK,Centres,2017,2018,230000,East of England,Closed
Innovate UK,Centres,2018,2018,100000,East of England,Closed
Innovate UK,Centres,2018,2018,100000,East of England,Closed
Innovate UK,Centres,2018,2018,100000,East of England,Closed
Innovate UK,Centres,2018,2018,100000,East of England,Closed
Innovate UK,Centres,2018,2023,59500000,London,Active
Innovate UK,Centres,2015,2019,48697277,London,Closed
Innovate UK,Centres,2018,2020,18360000,London,Closed
Innovate UK,Centres,2014,2018,16454772,London,Closed
Innovate UK,Centres,2017,2019,12000000,London,Closed
Innovate UK,Centres,2013,2014,10669366,London,Closed
Innovate UK,Centres,2014,2018,9725135,London,Closed
Innovate UK,Centres,2013,2014,8800000,London,Closed
Innovate UK,Centres,2017,2020,6160000,London,Closed
Innovate UK,Centres,2020,2021,2000000,London,Closed
Innovate UK,Centres,2018,2022,1706975,London,Active
Innovate UK,Centres,2018,2021,1499198,London,Active
Innovate UK,Centres,2017,2018,1325000,London,Closed
Innovate UK,Centres,2017,2018,1087000,London,Closed
Innovate UK,Centres,2016,2017,1044808,London,Closed
Innovate UK,Centres,2021,2021,997500,London,Active
Innovate UK,Centres,2012,2013,787588,London,Closed
Innovate UK,Centres,2017,2018,755000,London,Closed
Innovate UK,Centres,2017,2017,700000,London,Closed
Innovate UK,Centres,2017,2018,700000,London,Closed
Innovate UK,Centres,2017,2018,553000,London,Closed
Innovate UK,Centres,2015,2015,467000,London,Closed
Innovate UK,Centres,2017,2018,300000,London,Closed
Innovate UK,Centres,2017,2018,286400,London,Closed
Innovate UK,Centres,2018,2019,223680,London,Closed
Innovate UK,Centres,2017,2018,192790,London,Closed
